"match_id","innings","ball","batting_team","bowling_team","striker","non_striker","bowler","runs_off_bat","extras","wides","noballs","byes","legbyes","penalty","wicket_type","player_dismissed"
1,1,43.2,"Team B","Team A","Player 18","Player 20","Player 22",0,0,0,0,0,0,0,"",""
1,1,43.3,"Team B","Team A","Player 18","Player 20","Player 22",1,0,0,0,0,0,0,"",""
1,1,43.4,"Team B","Team A","Player 20","Player 18","Player 22",0,0,0,0,0,0,0,"",""
1,1,43.5,"Team B","Team A","Player 20","Player 18","Player 22",2,0,0,0,0,0,0,"",""
1,1,43.6,"Team B","Team A","Player 20","Player 18","Player 22",0,0,0,0,0,0,0,"",""
1,1,44.1,"Team B","Team A","Player 20","Player 18","Player 22",3,0,0,0,0,0,0,"",""
1,1,44.2,"Team B","Team A","Player 18","Player 20","Player 22",0,0,0,0,0,0,0,"",""
1,1,44.3,"Team B","Team A","Player 18","Player 20","Player 22",0,0,0,0,0,0,0,"",""
1,1,44.4,"Team B","Team A","Player 18","Player 20","Player 22",0,2,1,0,0,0,0,"",""
1,1,44.5,"Team B","Team A","Player 18","Player 20","Player 22",4,0,0,0,0,0,0,"",""
1,1,44.6,"Team B","Team A","Player 18","Player 20","Player 22",4,0,0,0,0,0,0,"",""
1,1,45.1,"Team B","Team A","Player 18","Player 20","Player 22",0,0,0,0,0,0,0,"",""
1,1,45.2,"Team B","Team A","Player 18","Player 20","Player 22",0,0,0,0,0,0,0,"",""
1,1,45.3,"Team B","Team A","Player 18","Player 20","Player 22",0,0,0,0,0,0,0,"",""
1,1,45.4,"Team B","Team A","Player 18","Player 20","Player 22",0,1,1,1,0,0,0,"",""
1,1,45.5,"Team B","Team A","Player 18","Player 20","Player 22",0,0,0,0,0,0,0,"",""
1,1,45.6,"Team B","Team A","Player 18","Player 20","Player 22",0,0,0,0,0,0,0,"",""
1,1,46.1,"Team B","Team A","Player 18","Player 20","Player 22",4,0,0,0,0,0,0,"",""
1,1,46.2,"Team B","Team A","Player 18","Player 20","Player 22",1,0,0,0,0,0,0,"",""
1,1,46.3,"Team B","Team A","Player 20","Player 18","Player 22",0,0,0,0,0,0,0,"",""
1,1,46.4,"Team B","Team A","Player 20","Player 18","Player 22",1,0,0,0,0,0,0,"",""
1,1,46.5,"Team B","Team A","Player 18","Player 20","Player 22",0,2,0,1,0,0,0,"",""
1,1,46.6,"Team B","Team A","Player 18","Player 20","Player 22",0,0,0,0,0,0,0,"",""
1,1,47.1,"Team B","Team A","Player 18","Player 20","Player 22",1,0,0,0,0,0,0,"",""
1,1,47.2,"Team B","Team A","Player 20","Player 18","Player 22",0,2,0,0,0,0,0,"",""
1,1,47.3,"Team B","Team A","Player 20","Player 18","Player 22",6,0,0,0,0,0,0,"",""
1,1,47.4,"Team B","Team A","Player 20","Player 18","Player 22",3,0,0,0,0,0,0,"",""
1,1,47.5,"Team B","Team A","Player 18","Player 20","Player 22",0,0,0,0,0,0,0,"",""
1,1,47.6,"Team B","Team A","Player 18","Player 20","Player 22",1,0,0,0,0,0,0,"",""
1,1,48.1,"Team B","Team A","Player 20","Player 18","Player 22",1,0,0,0,0,0,0,"",""
1,1,48.2,"Team B","Team A","Player 18","Player 20","Player 22",4,0,0,0,0,0,0,"caught","Player 18"
1,1,48.3,"Team B","Team A","Player 21","Player 20","Player 22",1,0,0,0,0,0,0,"",""
1,1,48.4,"Team B","Team A","Player 20","Player 21","Player 22",0,0,0,0,0,0,0,"",""
1,1,48.5,"Team B","Team A","Player 20","Player 21","Player 22",4,0,0,0,0,0,0,"",""
1,1,48.6,"Team B","Team A","Player 20","Player 21","Player 22",1,0,0,0,0,0,0,"",""
1,1,49.1,"Team B","Team A","Player 21","Player 20","Player 22",1,0,0,0,0,0,0,"",""
1,1,49.2,"Team B","Team A","Player 20","Player 21","Player 22",0,0,0,0,0,0,0,"",""
1,1,49.3,"Team B","Team A","Player 20","Player 21","Player 22",0,0,0,0,0,0,0,"",""
1,1,49.4,"Team B","Team A","Player 20","Player 21","Player 22",2,0,0,0,0,0,0,"",""
1,1,49.5,"Team B","Team A","Player 20","Player 21","Player 22",4,0,0,0,0,0,0,"",""
1,1,49.6,"Team B","Team A","Player 20","Player 21","Player 22",3,0,0,0,0,0,0,"",""
1,1,50.1,"Team B","Team A","Player 21","Player 20","Player 22",0,0,0,0,0,0,0,"",""
1,1,50.2,"Team B","Team A","Player 21","Player 20","Player 22",2,0,0,0,0,0,0,"",""
1,1,50.3,"Team B","Team A","Player 21","Player 20","Player 22",0,0,0,0,0,0,0,"",""
1,1,50.4,"Team B","Team A","Player 21","Player 20","Player 22",0,0,0,0,0,0,0,"",""
1,1,50.5,"Team B","Team A","Player 21","Player 20","Player 22",4,0,0,0,0,0,0,"",""
1,1,50.6,"Team B","Team A","Player 21","Player 20","Player 22",0,0,0,0,0,0,0,"",""
